venue,paper_count,avg_citations
Electronic Journal of Probability,8,35.875
Electronic Journal of Statistics,8,56.375
Electronic Letters on Computer Vision and Image Analysis,8,7.375
Electronic Markets,391,44.43734015345269
Electronic Notes in Discrete Mathematics,1822,12.397365532381999
Electronic Notes in Theoretical Computer Science,4162,30.770302739067755
Electronic Proceedings in Theoretical Computer Science,1284,12.672118380062305
"Electronic Publishing - Origination, Dissemination and Design",65,34.2
Electronic Research Announcements in Mathematical Sciences,1,8.0
Electronic Research Announcements of The American Mathematical Society,1,61.0
Electronic Transactions on Artificial Intelligence,4,95.0
Electronic Transactions on Numerical Analysis,1,0.0
Electronics,2,25.0
Electronics Letters,40,34.2
Electronics and Communications in Japan Part Ii-electronics,1,50.0
Electronics and Communications in Japan Part Iii-fundamental Electronic Science,7,14.857142857142858
Elektronika Ir Elektrotechnika,3,3.0
Elektrotechnik Und Informationstechnik,458,12.548034934497817
Emerging Infectious Diseases,1,11.0
Emisa Forum,31,21.903225806451612
Empirical Software Engineering,525,55.57904761904762
Energies,2,30.0
Energy,6,20.833333333333332
Energy Conversion and Management,2,50.0
Energy Economics,1,64.0
Energy Policy,2,50.0
Energy Procedia,4,38.25
Energy Systems,1,50.0
Energy and Buildings,7,36.285714285714285
Engineering,1,50.0
Engineering Analysis With Boundary Elements,4,1308.25
Engineering Applications of Artificial Intelligence,1811,35.399779127553835
Engineering Computations,2,78.5
Engineering Letters,94,14.372340425531915
Engineering Optimization,2,96.5
Engineering Structures,1,50.0
Engineering With Computers,598,34.73745819397993
Enterprise Information Systems,319,31.608150470219435
Entertainment Computing,175,15.182857142857143
Entropy,1517,16.403427818061964
Environment and Planning B-planning & Design,4,19.0
Environmental Modeling & Assessment,1,0.0
Environmental Modelling and Software,2385,46.836897274633124
Epe Journal,1,2.0
Epj Web of Conferences,3,18.0
Ercim News,107,8.429906542056075
Ergodic Theory and Dynamical Systems,4,50.0
Ergonomics,1,16.0
Esaim: Probability and Statistics,2,5.5
Esaim: Proceedings,5,10.6
Ethics and Information Technology,1,50.0
Etri Journal,4,30.25
"Eurasip Journal on Audio, Speech, and Music Processing",276,23.858695652173914
Eurasip Journal on Bioinformatics and Systems Biology,174,27.67816091954023
Eurasip Journal on Embedded Systems,256,29.41796875
Eurasip Journal on Image and Video Processing,477,27.633123689727462
Eurasip Journal on Information Security,120,35.9
Eurasip Journal on Wireless Communications and Networking,2544,27.948506289308177
Euromicro Newsletter,1,0.0
European Journal of Applied Mathematics,2,90.0
European Journal of Combinatorics,2494,26.752205292702484
European Journal of Control,567,33.05291005291005
European Journal of Dental Education,1,0.0
European Journal of Industrial Engineering,1,11.0
European Journal of Information Systems,576,79.66666666666667
European Journal of Neuroscience,1,50.0
European Journal of Operational Research,9692,53.06376392901362
European Journal of Oral Sciences,1,50.0
European Journal of Protistology,2,50.0
European Journal of Radiology,1,275.0
European Journal of Transport and Infrastructure Research,1,2.0
European Management Journal,1,34.0
European Physical Journal B,93,38.333333333333336
European Physical Journal C,7,10.142857142857142
European Physical Journal D,2,78.0
European Physical Journal Plus,3,17.333333333333332
European Physical Journal-special Topics,26,38.07692307692308
European Polymer Journal,1,8.0
European Transactions on Telecommunications,968,44.82334710743802
European Urology,1,50.0
Europhysics News,1,50.0
Evaluation Review,1,50.0
Evodevo,3,18.333333333333332
Evolution,2,33.5
Evolution: Education and Outreach,1,24.0
Evolutionary Bioinformatics,1,50.0
Evolutionary Computation,106,50.160377358490564
Evolutionary Ecology Research,1,50.0
Evolutionary Intelligence,122,30.508196721311474
Evolving Systems,134,25.619402985074625
Experimental Astronomy,8,31.5
Experimental Mathematics,724,34.30386740331492
Experimental Thermal and Fluid Science,2,25.0
Experiments in Fluids,1,50.0
Expert Systems,451,28.789356984478935
Expert Systems With Applications,9345,40.77560192616372
Explorations in Economic History,1,0.0
Extremes,11,22.90909090909091
FEBS Letters,4,88.5
Facilities,1,1.0
Few-body Systems,1,50.0
Fiber and Integrated Optics,1,50.0
Filomat,2,0.5
Filtration & Separation,3,50.0
Finance and Stochastics,452,53.940265486725664
Finite Elements in Analysis and Design,2,16.5
Finite Fields and Their Applications,721,21.808599167822468
First Monday,967,35.74870734229576
Fixed Point Theory and Applications,1,50.0
Flow Turbulence and Combustion,1,0.0
Fluctuation and Noise Letters,19,27.473684210526315
Focus on Autism and Other Developmental Disabilities,1,69.0
Focus on Catalysts,1,50.0
Forest Ecology and Management,1,50.0
Formal Aspects of Computing,643,38.519440124416796
Formal Methods in System Design,64,39.125
Formalized Mathematics,85,7.529411764705882
Foundations and Trends in Communications and Information Theory,31,249.48387096774192
Foundations and Trends in Computer Graphics and Vision,25,273.2
Foundations and Trends in Databases,14,131.5
Foundations and Trends in Electronic Design Automation,27,51.96296296296296
Foundations and Trends in Human-computer Interaction,26,63.07692307692308
Foundations and Trends in Information Retrieval,25,169.52
Foundations and Trends in Microeconomics,37,63.189189189189186
Foundations and Trends in Networking,25,162.28
Foundations and Trends in Robotics,9,61.44444444444444
Foundations and Trends in Signal Processing,20,129.6
Foundations and Trends in Stochastic Systems,3,68.0
"Foundations and Trends in Technology, Information and Operations Management",22,42.54545454545455
Foundations and Trends in Theoretical Computer Science,25,161.6
Foundations and Trends in Web Science,9,126.22222222222223
Foundations of Computational Mathematics,376,63.880319148936174
Foundations of Physics,3,33.333333333333336
Foundations of Physics Letters,1,27.0
Foundations of Science,1,0.0
Fractals,3,33.333333333333336
Fractional Calculus and Applied Analysis,1,13.0
Frontiers in Applied Mathematics and Statistics,1,0.0
Frontiers in Behavioral Neuroscience,1,50.0
Frontiers in Computational Neuroscience,908,23.91740088105727
Frontiers in Digital Humanities,18,4.277777777777778
Frontiers in Education,387,15.0
Frontiers in Human Neuroscience,1,141.0
Frontiers in ICT,66,10.333333333333334
Frontiers in Neural Circuits,1,50.0
Frontiers in Neuroanatomy,1,50.0
Frontiers in Neuroengineering,8,34.375
Frontiers in Neuroinformatics,390,37.01025641025641
Frontiers in Neurorobotics,137,28.824817518248175
Frontiers in Neuroscience,13,46.23076923076923
Frontiers in Plant Science,1,63.0
Frontiers in Psychology,9,29.77777777777778
Frontiers in Research Metrics and Analytics,3,9.333333333333334
Frontiers in Robotics and AI,130,12.96923076923077
Frontiers of Computer Science in China,619,20.44588045234249
Frontiers of Mathematics in China,3,58.333333333333336
Frontiers of Physics in China,13,26.76923076923077
Fuel Cells Bulletin,2,25.0
Functional Analysis and Its Applications,2,25.0
Fundamenta Informaticae,2172,30.376151012891345
Fundamenta Mathematicae,1,50.0
Fusion Engineering and Design,1,4.0
Future Generation Computer Systems,2277,48.35002195871761
Future Internet,265,20.630188679245283
Fuzzy Information and Engineering,5,30.0
Fuzzy Optimization and Decision Making,325,42.283076923076926
Fuzzy Sets and Systems,3818,48.18517548454688
Gaia-ecological Perspectives for Science and Society,3,3.0
Gait & Posture,1,0.0
Game Studies,6,28.166666666666668
Games,137,14.583941605839415
Games and Culture,1,50.0
Games and Economic Behavior,1202,42.39683860232945
Gamm-mitteilungen,1,14.0
Gastroenterology,2,8.5
Gastrointestinal Endoscopy Clinics of North America,1,50.0
Gem - International Journal on Geomathematics,1,50.0
Gene,1,0.0
Genetic Programming and Evolvable Machines,279,50.40860215053763
Genetics,1,50.0
Genetics and Molecular Research,1,50.0
Genome Biology,5,59.6
Genome Research,5,232.2
"Genomics, Proteomics & Bioinformatics",388,30.564432989690722
Geo-spatial Information Science,1,50.0
Geochemistry Geophysics Geosystems,1,68.0
Geochimica et Cosmochimica Acta,1,0.0
Geographical Analysis,1,0.0
Geoinformatica,394,47.8502538071066
Geometriae Dedicata,7,38.857142857142854
Geometric and Functional Analysis,4,54.75
Geometry & Topology,1,50.0
Geophysical Journal International,1,50.0
Geophysical Research Letters,1,8.0
Geophysics,3,95.66666666666667
Geoscientific Model Development Discussions,3,1.3333333333333333
Global Business and Organizational Excellence,2,17.5
Government Information Quarterly,592,58.625
Gps Solutions,1,0.0
Grammars,59,29.10169491525424
Grana,1,50.0
"Graphical Models \/graphical Models and Image Processing \/computer Vision, Graphics, and Image Processing",1028,87.75583657587549
Graphs and Combinatorics,1773,24.40721940214326
Habitat International,1,50.0
Health Informatics Journal,273,34.46153846153846
Heat and Mass Transfer,1,17.0
Higher-order and Symbolic Computation \/ Lisp and Symbolic Computation,212,52.54245283018868
Historiographia Linguistica,1,0.0
History and Computing,18,9.777777777777779
Homo Oeconomicus,1,50.0
"Homology, Homotopy and Applications",1,50.0
Houille Blanche-revue Internationale De L Eau,1,2.0
Human Brain Mapping,1,50.0
Human Factors,1324,61.19788519637462
Human Factors and Ergonomics in Manufacturing & Service Industries,2,27.5
Human Factors in Information Technology,6,21.0
Human-Computer Interaction,341,147.20527859237538
Human-centric Computing and Information Sciences,29,19.896551724137932
Hydrology and Earth System Sciences,2,27.5
ICGA Journal,12,22.0
IEEE Access,1748,10.96395881006865
IEEE Aerospace and Electronic Systems Magazine,5,30.0
IEEE Annals of the History of Computing,506,23.820158102766797
IEEE Antennas and Propagation Magazine,1,19.0
IEEE Antennas and Wireless Propagation Letters,7,28.571428571428573
IEEE Circuits and Systems Magazine,2,130.5
IEEE Cloud Computing,176,15.051136363636363
IEEE Communications Letters,6078,36.79253043764396
IEEE Communications Magazine,1655,64.42356495468277
IEEE Communications Surveys and Tutorials,682,129.9516129032258
IEEE Computational Intelligence Bulletin,21,24.095238095238095
IEEE Computational Intelligence Magazine,213,36.87323943661972
IEEE Computer,3521,93.26782164157909
IEEE Computer Architecture Letters,239,36.58995815899581
IEEE Computer Graphics and Applications,1799,62.27292940522513
IEEE Computer Society,8,40.125
IEEE Concurrency,111,64.23423423423424
IEEE Consumer Electronics Magazine,136,14.970588235294118
IEEE Control Systems Magazine,8,52.5
IEEE Data(base) Engineering Bulletin,59,65.98305084745763
IEEE Design & Test of Computers,1140,46.47719298245614
IEEE Distributed Systems Online,141,39.98581560283688
IEEE Electron Device Letters,2,31.0
IEEE Embedded Systems Letters,183,25.46448087431694
IEEE Engineering Management Review,8,81.0
IEEE Geoscience and Remote Sensing Letters,2942,30.114887831407206
IEEE Geoscience and Remote Sensing Magazine,1,75.0
IEEE Industry Applications Magazine,1,50.0
IEEE Instrumentation & Measurement Magazine,255,12.447058823529412
IEEE Intelligent Systems,1370,64.72773722627737
IEEE Intelligent Systems & Their Applications,72,97.18055555555556
IEEE Intelligent Transportation Systems Magazine,178,28.224719101123597
IEEE Internet Computing,1371,67.27789934354486
IEEE Internet of Things Journal,249,36.24899598393574
IEEE Journal of Biomedical and Health Informatics,680,27.58529411764706
IEEE Journal of Oceanic Engineering,3,55.333333333333336
IEEE Journal of Photovoltaics,1,6.0
IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,16,37.0
IEEE Journal of Selected Topics in Quantum Electronics,5,36.2
IEEE Journal of Selected Topics in Signal Processing,930,52.13978494623656
IEEE Journal of Solid-state Circuits,1340,35.03507462686567
IEEE Journal on Emerging and Selected Topics in Circuits and Systems,295,28.077966101694916
IEEE Journal on Exploratory Solid-State Computational Devices and Circuits,2,27.5
IEEE Journal on Robotics and Automation,2,25.0
IEEE Journal on Selected Areas in Communications,5008,109.45746805111821
IEEE Latin America Transactions,25,8.8
IEEE Lts,1,128.0
IEEE Micro,334,30.065868263473053
IEEE Microwave and Wireless Components Letters,2,50.0
IEEE MultiMedia,816,51.36029411764706
IEEE Network,646,63.128482972136226
IEEE Parallel & Distributed Technology: Systems & Applications,74,57.689189189189186
IEEE Personal Communications,214,288.95327102803736
IEEE Pervasive Computing,758,85.53562005277045
IEEE Photonics Journal,4,37.5
IEEE Photonics Technology Letters,4,33.75
IEEE Robotics & Automation Magazine,600,75.70833333333333
IEEE Security & Privacy,1,13.0
IEEE Sensors Journal,25,39.44
IEEE Signal Processing Letters,3391,36.30404010616337
IEEE Signal Processing Magazine,590,57.44915254237288
IEEE Software,1972,70.3498985801217
IEEE Spectrum,2,50.0
IEEE Systems Journal,746,38.020107238605895
IEEE Technology and Society Magazine,358,27.136871508379887
"IEEE Transactions on Acoustics, Speech, and Signal Processing",1199,114.55546288573811
IEEE Transactions on Advanced Packaging,1,3.0
IEEE Transactions on Aerospace and Electronic Systems,1371,25.334792122538293
IEEE Transactions on Affective Computing,233,53.40343347639485
IEEE Transactions on Antennas and Propagation,15,27.066666666666666
IEEE Transactions on Applications and Industry,158,11.417721518987342
"IEEE Transactions on Audio, Speech, and Language Processing",2061,50.18243571081999
IEEE Transactions on Automatic Control,5254,74.53521126760563
IEEE Transactions on Automation Science and Engineering,1059,35.377714825306896
IEEE Transactions on Autonomous Mental Development,151,43.66225165562914
IEEE Transactions on Big Data,63,15.174603174603174
IEEE Transactions on Biomedical Circuits and Systems,591,40.135363790186126
IEEE Transactions on Biomedical Engineering,4704,55.19451530612245
IEEE Transactions on Broadcasting,955,43.79685863874346
IEEE Transactions on Circuits and Systems,34,23.91176470588235
IEEE Transactions on Circuits and Systems I-regular Papers,3068,40.39504563233377
IEEE Transactions on Circuits and Systems Ii-express Briefs,2364,31.616751269035532
IEEE Transactions on Circuits and Systems Ii: Analog and Digital Signal Processing,16,50.875
